chunk_id,arquivo,titulo,fonte,categoria,subcategoria,ano,vigencia,tipo_documento,tema_principal,pagina_inicio,pagina_fim,chunk_numero_na_pagina,texto_chunk,tokens
chunk_00349,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,20,20,2,"adas no Diário Oficial do Distrito Federal 
relativas ao aproveitamento de águas pluviais em edificações. Enquanto a Lei Distrital nº 4.181/2008 
cria o ‘Programa de Captação de Água de Chuva’, cujos objetivos são a captação, o armazenamento 
e a utilização das águas pluviais pelas edificações urbanas, a Lei Distrital nº 4.671/2011, dispõe sobre 
a obrigatoriedade da instalação de reservatórios de captação de águas pluviais para as unidades 
habitacionais e comerciais do Distrito Federal.",156
chunk_00350,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,21,21,1,"Padrões de qualidade, critérios de instalação e manutenção 
Por um lado, a Lei Distrital nº 4.181/2008 estabelece que novas edificações com área construída 
superior a 200m² devem, para concessão de habite-se, instalar um sistema de aproveitamento de águas 
pluviais composto por coletores e armazenadores para utilização da água coletada em atividades que 
dispensem o padrão de potabilidade. Por outro lado, a Lei Distrital 4.671/2011 determina que novos 
empreendimentos imobiliários residenciais, comerciais e industriais com área construída igual ou 
superior a 300m² são obrigados a dispor de coletores, caixa de armazenamento e distribuidores de 
águas pluviais para utilização em “usos secundários como lavagem de prédios, lavagem de 
automóveis, irrigação de jardins, limpeza, descarga de vaso sanitário, entre outros”, porém, para 
concessão de habite-se, apenas a instalação do reservatório é necessário (DISTRITO FEDERAL, 
2011, p.1). 
Segundo a Lei Distrital 4.181/2008, cada edificação deverá conter uma caixa ou reservatório de água 
destinado unicamente ao armazenamento de água pluvial, com tampa parcialmente removível e que 
permita a liberação do excesso de água acumulada para rede de drenagem urbana. A Lei Distrital 
4.671/2011 define que o volume do reservatório de águas pluviais deve ser proporcional ao número 
de unidades habitacionais nos empreendimentos residenciais ou área construída nos 
empreendimentos comerciais, mas ela não fornece o embasamento necessário para esse cálculo. 
Segundo a Lei Distrital 4.181/2008, cada edificação deverá conter uma caixa ou reservatório de água 
destinado unicamente ao armazenamento de água pluvial, com tampa parcialmente removível, e que 
permita a liberação do excesso de água acumulada para rede de drenagem urbana. A Lei Distrital 
4.671/2011 define que o volume do reservatório de águas pluviais deve ser proporcional ao número 
de unidades habitacionais nos empreendimentos residenciais ou área construída nos 
empreendimentos comerciais, mas ela não apresenta maiores informações relativas a esse 
procedimento. 
Com o intuito de estabelecer os procedimentos de avaliação para emissão de habite-se de novas 
construções que apresentam, em suas instalações prediais, sistemas de aproveitamento de águas 
pluviais ou de reúso de água, a Companhia de Saneamento Ambiental do Distrito Federal - CAESB 
publicou, em dezembro de 2012, a Norma ND.SCO-013. A Norma ressalta que as águas provenientes 
dos sistemas de aproveitamento de águas pluviais ou de reúso de água, apenas poderão ser utilizadas 
para (CAESB, 2012, p.2): 
• Irrigação não pressurizada de jardins e áreas verdes; 
• Lavagem de veículos automotores, de pisos e calçadas; 
• Tanques e canais para fins paisagísticos, exceto chafarizes; 
• Torres de resfriamento de sistemas de ar condicionado central; e 
• Descarga em vasos sanitários, desde que submetida a um tratamento simplificado; 
Com o intuito de preservar a saúde e bem-estar de usuários, a fiscalização da CAESB deverá exigir",900
chunk_00351,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,21,21,2,"izada de jardins e áreas verdes; 
• Lavagem de veículos automotores, de pisos e calçadas; 
• Tanques e canais para fins paisagísticos, exceto chafarizes; 
• Torres de resfriamento de sistemas de ar condicionado central; e 
• Descarga em vasos sanitários, desde que submetida a um tratamento simplificado; 
Com o intuito de preservar a saúde e bem-estar de usuários, a fiscalização da CAESB deverá exigir: 
i) a impossibilidade de ocorrer conexão cruzada com o sistema público de abastecimento de água; ii) 
a existência de reservatórios e sistemas hidráulicos independentes e identificados; iii) a existência de 
registros e torneiras de acesso restrito e devidamente identificadas (CAESB, 2012). Para a Lei do 
Saneamento Básico (Lei Federal nº 11.445/2007), a prestadora de abastecimento público deve 
garantir a qualidade da água potável até as ligações prediais. Uma conexão cruzada no sistema predial",265
chunk_00352,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,22,22,1,"Aproveitamento de águas pluviais e reúso de águas cinzas em edificações 
de água potável poderá afetar os padrões de potabilidade da água exigidos pela Portaria 2.914/2011 
do Ministério da Saúde nas instalações hidráulicas da edificação, ou até mesmo na rede de 
abastecimento público. 
A Norma ND.SCO-013 busca também, identificar e quantificar o lançamento de efluentes adicionais 
na rede pública de coleta de esgoto, como por exemplo, águas pluviais utilizadas em descarga 
sanitária ou na lavagem de roupas. Tradicionalmente, o volume de esgoto que é lançado na rede 
pública é quantificado pelo volume de água medido no cavalete de entrada da unidade. Porém, no 
momento em que uma edificação aproveita águas pluviais em usos internos, esses efluentes adicionais 
lançados na rede pública de coleta de esgoto acabam não sendo quantificados pelo hidrômetro e, 
consequentemente, não é cobrado na conta de água e esgoto da concessionária. 
Em contrapartida, o volume de águas cinzas reutilizadas em atividades que não geram efluentes 
sanitários lançados na rede pública de esgoto (como irrigação, lavagem de veículos, pisos e calçadas, 
torres de resfriamento, etc.), acaba sendo contabilizado no valor da tarifa de esgoto da unidade. Neste 
caso, para evitar uma cobrança indevida ao consumidor, o volume de águas cinzas que não são 
lançadas na rede pública de coleta de esgoto devem ser quantificados para descontar o seu valor da 
tarifa de esgoto. 
Segundo a Norma ND.SCO-013, o efluente oriundo de sistemas de aproveitamento de águas pluviais 
ou de reúso de água devem atender aos padrões de lançamento de efluentes líquidos na rede pública 
de esgotos, conforme Decreto nº 18.328/1997. Caso este efluente apresentar uma concentração acima 
dos limites máximos previstos, a Norma estabelece que deverá ser aplicada uma Tarifa Especial na 
conta de água e esgoto. Esta sobretaxa para esgotos com concentrações acima dos limites máximos 
estabelecidos é calculada em função do nível de sólidos totais (ST), demanda bioquímica de oxigênio 
(DBO) e demanda química de oxigênio presentes no efluente (DQO). A Tarifa Especial baseia-se na 
elevação dos custos para tratamento dos efluentes cujas características extrapolam os limites legais, 
sobrecarregando os sistemas públicos de tratamento ao demandarem maior consumo de energia 
elétrica, produtos químicos e recursos humanos. 
A Norma especifica que o consumidor/usuário que implementar sistemas de aproveitamento de águas 
pluviais ou de reúso de água, passa a condição de produtor de água e, consequentemente, torna-se 
responsável pela sua gestão qualitativa. Com isso, o consumidor/usuário deverá (CAESB, 2012, p. 
3): 
• Solicitar à CAESB a avaliação do projeto e do sistema de reúso de água e/ou de 
aproveitamento de água pluvial; 
• Apresentar o projeto do sistema incluindo detalhes executivos, especificações das 
tecnologias selecionadas, esquemas verticais e outros necessários para subsidiar a 
adequada verificação do sistema pela CAESB; 
• Apresentar An",900
chunk_00353,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,22,22,2,"idor/usuário deverá (CAESB, 2012, p. 
3): 
• Solicitar à CAESB a avaliação do projeto e do sistema de reúso de água e/ou de 
aproveitamento de água pluvial; 
• Apresentar o projeto do sistema incluindo detalhes executivos, especificações das 
tecnologias selecionadas, esquemas verticais e outros necessários para subsidiar a 
adequada verificação do sistema pela CAESB; 
• Apresentar Anotação de Responsabilidade Técnica – ART do responsável pelo projeto 
e pela operação do sistema, registrada no Conselho Regional de Engenharia, 
Arquitetura e Agronomia do Distrito Federal (CREA-DF); 
• Apresentar Licença Ambiental emitida pelo órgão ambiental competente referente ao 
sistema, nos casos em que for obrigatório.",208
chunk_00354,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,23,23,1,"Padrões de qualidade, critérios de instalação e manutenção 
O responsável técnico pelo projeto ou operação dos sistemas de sistemas de aproveitamento de águas 
pluviais ou de reúso de água deve apresentar instruções de manutenção, como a periodicidade de 
execução de limpeza e desinfecção do sistema, prevendo os cuidados necessários à proteção da saúde 
pública, e garantir a estanqueidade do ramal de ligação e da rede de abastecimento de água potável 
da CAESB. 
A Associação Brasileira de Normas Técnicas (ABNT) apresenta uma série de Normas Brasileiras 
(NBR) que podem servir como documento-referência para responsáveis técnicos por projetos e 
operação de sistemas AAP e RAC, por apresentarem diretrizes e soluções técnicas aplicáveis à prática 
do aproveitamento de águas pluviais e reúso de águas cinzas. Entre as Normas ABNT mais relevantes 
ao tema, destacam-se a NBR 5626/1998, NBR 15527/2007 e a NBR 1369/1997. 
A ABNT NBR 5626 Instalação predial de água fria, tem como objetivo apresentar recomendações 
relativas ao projeto, execução e manutenção predial de instalações de água fria. Esta Norma procura 
apresentar princípios de bom desempenho de instalação predial para garantir a potabilidade da água 
do sistema de água potável. Esta Norma é aplicável a instalações prediais que possibilitem o uso de 
água potável e o uso de água não potável em edificações residenciais ou não-residenciais. Nesse caso, 
quando houver a utilização simultânea de água não potável e água potável de abastecimento público 
em uma edificação, a Norma sugere que a concessionária deve ser notificada previamente. 
A Norma recomenda que o sistema predial de água não potável seja totalmente separado e 
independente das instalações de água potável evitando, dessa maneira, uma possível conexão cruzada. 
Em outras palavras, a edificação que utilizar uma fonte de água não potável, deverá evitar em sua 
configuração hidráulica, qualquer ligação física de peça, dispositivo ou arranjo entre a rede de água 
não potável e da rede de água potável. Medidas de proteção contra refluxo são necessárias para evitar 
uma possível contaminação da rede de água potável. 
A ABNT NBR 15527 Água de chuva apresenta algumas recomendações para o aproveitamento de 
águas pluviais provenientes de coberturas em áreas urbanas para usos não potáveis como, por 
exemplo, descargas sanitárias, irrigação, lavagem de veículos, limpeza de pisos, espelhos d’água e 
usos industriais. Esta Norma faz referência à NBR 5626, NBR 10844 e NBR 12217 para a elaboração 
do projeto hidráulico. A Norma apresenta diferentes métodos para dimensionamento de reservatórios 
e manutenção do sistema de aproveitamento de águas pluviais. Segundo a Norma, os padrões de 
qualidade da água não potável devem ser definidos pelo responsável de acordo com a utilização 
prevista. 
Apesar de não haver uma Norma ABNT específica ao reúso de águas cinzas em edificações, a ABNT 
NBR 13969 Tanques sépticos apresenta alternativas para o tratamento e reúso de efluentes domésticos 
em fins que não exigem qualidade de água potável como “irrigação de",900
chunk_00355,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,23,23,2,"iais. Segundo a Norma, os padrões de 
qualidade da água não potável devem ser definidos pelo responsável de acordo com a utilização 
prevista. 
Apesar de não haver uma Norma ABNT específica ao reúso de águas cinzas em edificações, a ABNT 
NBR 13969 Tanques sépticos apresenta alternativas para o tratamento e reúso de efluentes domésticos 
em fins que não exigem qualidade de água potável como “irrigação de jardins, lavagem dos pisos e 
veículos automotivos, na descarga dos vasos sanitários, na manutenção paisagística dos lagos e 
canais com água, na irrigação dos campos agrícolas e pastagens, etc.” (ABNT, 1997, p.21). 
Segundo a Norma, o sistema de reúso deve ser planejado de modo que garanta segurança aos usuários 
e, para tanto, devem ser definidos:",231
chunk_00356,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,24,24,1,"Aproveitamento de águas pluviais e reúso de águas cinzas em edificações 
• Os usos previstos para o efluente tratado; 
• O volume do esgoto a ser reutilizado; 
• O grau de tratamento necessário; 
• Sistemas de reservação e de distribuição; 
• Manual de operação e treinamento dos responsáveis. 
No que se refere ao grau de tratamento do efluente necessário para reúso, a Norma define quatro 
classificações de usos não potáveis de água e apresenta seus respectivos parâmetros de qualidade de 
água. A Norma recomenda uma avaliação trimestral do desempenho do sistema de reúso de água nos 
processos de tratamento e das condições da disposição final da água de reúso.",194
chunk_00357,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,25,25,1,"Padrões de qualidade, critérios de instalação e manutenção 
3. Qualidade de Água Não Potável 
O sucesso de um sistema de aproveitamento de águas pluviais ou de reúso de águas cinzas está 
diretamente ligado à qualidade da água que ele proporciona em relação ao seu uso não potável, 
garantindo, dessa maneira, saúde e bem-estar aos usuários, uma vez que os microrganismos 
patogênicos presentes podem provocar doenças em tempo relativamente curto a partir da infecção. 
Os constituintes orgânicos ou inorgânicos presentes nestes efluentes podem representar risco à saúde 
de acordo com a concentração que estiverem presentes, por isso para o uso seguro destas fontes 
alternativas de água, é necessário alcançar determinados padrões de qualidade de água em função do 
uso final previsto. 
Aspectos estéticos da água, como cor e cheiro, afetam a aceitação do usuário para usos não potáveis, 
principalmente se a fonte de abastecimento não for uma convencional, entretanto, uma água sem cor 
ou cheiro não significa que esteja livre de contaminantes, uma vez que podem estar presentes 
substancias inorgânicas ou microrganismos que só afetarão essas características físicas após o 
armazenamento com determinado tempo de retenção. 
Em ambientes anaeróbicos, por exemplo, a ação bactericida no processo de decomposição da matéria 
orgânica pode exalar mal cheiro pela liberação de metano. Alguns produtos químicos adicionados no 
processo de tratamento também podem reagir entre si gerando resíduos. A presença de sólidos 
suspensos torna a água abrasiva o que provoca o desgaste de metais hidrossanitários e peças com 
eixos rotativos, reduzindo a vida útil de bombas, válvulas, aspersores, entre outros. Também podem 
riscar pinturas de veículos no processo de lavagem e causar entupimento de bicos aspersores em 
sistemas de irrigação. A retirada de sólidos suspensos, entre outras coisas, reduz os gastos com 
manutenção predial e diminui a frequência da limpeza de reservatórios e caixas d’água. 
A presença de agentes oxidantes na água pode acelerar o processo de corrosão das partes metálicas 
presentes no sistema hidráulico. Esses agentes, como os trihalometanos (THM) podem se originar 
pela adição de cloro no processo de desinfecção e em concentrações acima do permitido causam 
contaminação de solo, de aquíferos e, em caso de ingestão, em humanos pode ser um carcinógeno. 
Nos EUA, a Agência de Proteção Ambiental (EPA) fixou um limite máximo de 0,1 mg/L (100 µg/L) 
de THM nas águas de abastecimento. No Brasil o valor máximo permissível estabelecido pela OMS 
é de 100 mg/L, definida pela Portaria MS nº 36/1990, sendo este valor a soma das concentrações de 
clorofórmio, dicloroetano, dibromocloroetano e bromofórmio. 
A qualidade da água também pode ser determinada pela temperatura que apresenta, pois ela afeta 
diretamente o nível de pH e, também, a reprodução ou inativação de microrganismos. Alguns grupos 
de bactérias possuem coliformes termotolerantes, que podem estar presentes em fezes humanas, e 
também em solos e plantas. Coliformes fecais que habitam intest",900
chunk_00358,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,25,25,2,", dicloroetano, dibromocloroetano e bromofórmio. 
A qualidade da água também pode ser determinada pela temperatura que apresenta, pois ela afeta 
diretamente o nível de pH e, também, a reprodução ou inativação de microrganismos. Alguns grupos 
de bactérias possuem coliformes termotolerantes, que podem estar presentes em fezes humanas, e 
também em solos e plantas. Coliformes fecais que habitam intestinos de animais de sangue quente 
(incluindo humanos), são eliminados naturalmente pelas fezes e também por vômitos. 
Em resumo, para usos não potáveis, os níveis dos parâmetros de qualidade não precisam ser os 
mesmos estabelecidos para águas de consumo humano, uma vez que essa água não será ingerida e o",208
chunk_00359,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,26,26,1,"Aproveitamento de águas pluviais e reúso de águas cinzas em edificações 
contato direto com a pele e mucosas só representa risco em caso de ampla exposição por períodos 
prolongados. A nível ambiental deve-se atentar os critérios estabelecidos para contaminação do solo 
e de aquíferos, nos casos de infiltração da água no solo por meio da irrigação, lavagem de veículos 
ou de pisos. 
3.1. Fatores que afetam a qualidade de águas pluviais 
São muitos os fatores que influenciam a qualidade das águas pluviais, dentre eles pode-se citar a 
localização geográfica (proximidade do oceano), a presença de vegetação, condições meteorológicas 
(regime dos ventos), a estação do ano e a presença de carga poluidora. Em regiões próximas aos 
oceanos existe uma maior probabilidade de encontrar sódio, potássio, magnésio e cloro na água da 
chuva. Em regiões não pavimentadas, com grandes áreas de terra, estarão presentes na água pluvial 
partículas de origem terrestre como a sílica, o alumínio e o ferro. Em regiões com áreas 
industrializadas e pavimentadas é comum a presença de metais pesados, cálcio e magnésio na forma 
de carbonatos, que contribuem para endurecer a água e torna-la ácida, uma vez que as partículas 
dissolvidas na atmosfera são incorporadas a água. Geralmente em áreas de cultivo agrícola também 
contribuem com altas concentrações de nitrato presentes nos fertilizantes que são pulverizados na 
lavoura, fora os pesticidas que se acumulam nos pontos de coleta. 
A qualidade das águas pluviais também se relaciona com a coleta e o armazenamento, logo os 
materiais de fabricação dos telhados, das calhas e dos reservatórios, afetarão diretamente os poluentes 
químicos presentes nas águas coletadas, embora em nível inferior ao que foi captado pelo ambiente. 
O ideal é que os revestimentos não retenham muita sujeira, não promovam o crescimento de bactérias 
e parasitas e não se decomponham com a chuva. Com relação ao aspecto bacteriológico deve-se ter 
preferência pelos telhados metálicos, seguidos pelos de plástico e por último pelos cerâmicos. Além 
disso, telhados de fibras naturais, como palha e bambu, devem ser evitados, pois os mesmos 
costumam dar uma coloração amarelada à água da chuva. 
Em períodos de seca a concentração de poluentes se intensifica. Os contaminantes oriundos de 
diferentes fontes podem alterar as propriedades físico-químicas da água da chuva armazenada e 
provocar risco de contaminação (Tabela 1). 
Contaminação microbiológica detectada em águas pluviais provém basicamente de resíduos de 
animais, que se acumulam em períodos de seca. A área de captação por ser um ambiente aberto pode 
ser acessado por pássaros, lagartos, roedores, insetos e gatos, cujos excrementos podem conter 
bactérias, vírus, protozoários e fungos prejudiciais à saúde humana. Dentre os mais perigosos estão 
Mycobacterium lepramurium, M. microti, M. tuberculosis, Campylobacter, Leptospira, que podem 
se hospedar nesses animais e infectar humanos provocando entre outras",900
chunk_00360,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,26,26,2,"ção por ser um ambiente aberto pode 
ser acessado por pássaros, lagartos, roedores, insetos e gatos, cujos excrementos podem conter 
bactérias, vírus, protozoários e fungos prejudiciais à saúde humana. Dentre os mais perigosos estão 
Mycobacterium lepramurium, M. microti, M. tuberculosis, Campylobacter, Leptospira, que podem 
se hospedar nesses animais e infectar humanos provocando entre outras doenças a lepra, tuberculose, 
leptospirose. Também pode ocorrer a presença de vírus que provocam a hepatite E, e parasitas como 
Cryptosporidium e Giardia. Esses microrganismos são lavados pelas águas e direcionados para 
reservatórios, onde acabam se depositando no fundo. A presença de coliformes termotolerantes como 
E. coli sugere contaminação fecal que é mais provável que seja a partir de vetores que têm acesso ao 
reservatório e ao telhado.",256
chunk_00361,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,27,27,1,"Padrões de qualidade, critérios de instalação e manutenção 
Tabela 1: Tipos de contaminantes presentes em água de chuva. 
Contaminantes 
Fonte 
Risco de contaminação no 
reservatório de retenção 
Poeira e Cinzas 
Sujeira do meio e da vegetação; 
Atividade vulcânica 
Moderado: pode ser minimizado pela 
limpeza regular da calha e telhado e uso 
de dispositivo de escoamento adequado. 
Bactérias 
Fezes de pássaros e outros 
animais 
Moderado: Pode ser minimizado com o 
uso de escoamento do telhado e 
manutenção no reservatório de retenção. 
Metais pesados 
Poeiras, particularmente em 
áreas urbanas e 
industrializadas, materiais do 
próprio telhado. 
Baixo: Ocorre apenas em situações em 
que o vento leve resíduos industriais, 
como metais fundidos e/ou com chuvas 
muito ácidas, essas situações ocorrem 
geralmente em locais vulcânicos. 
Outros componentes 
inorgânicos 
Descargas industriais no ar, sal 
ou outros minerais 
provenientes do mar, uso 
inadequados de reservatórios e 
materiais de telhados. 
Baixo: apenas em regiões muito 
próximas do mar ou grandes ventais de 
atividades industriais. 
Larva de mosquito 
Ovos de mosquito em calhas 
ou reservatórios. 
Moderado: se os reservatórios forem 
devidamente fechados o risco pode ser 
minimizado. 
Fonte: Mosley (2005) 
Pesquisas voltadas para as implicações da saúde por causa da qualidade da água coletadas em telhados 
revelam que a exposição a raios UV e calor nos telhados provocam destruição de muitas bactérias, ao 
mesmo tempo em que o vento remove vários metais pesados que se acumulam. Resultados da 
investigação da qualidade da água coletada em Hamburg, Alemanha revelou que os níveis de cobre, 
chumbo e zinco presentes são abaixo do nível recomendado pela OMS para água potável. Contudo 
não se tem registro na literatura de casos letais provocados pelo uso de águas pluviais sem tratamento 
ou de concentrações de poluentes e patógenos que sejam prejudiciais à saúde, o que não dispensa 
medidas de segurança que garantam um nível de qualidade adequado para usos diversos. 
3.2. Fatores que afetam a qualidade de águas cinzas 
Os hábitos e costumes dos indivíduos interferem diretamente na qualidade das águas cinzas. As 
características físico-químicas são afetadas pelo uso de produtos de limpeza e as biológicas pela saúde 
ou doença dos indivíduos. 
A quantidade de sais (sódio, cálcio, magnésio, potássio e outros sais compostos), óleos, graxas, 
gorduras, nutrientes e compostos inorgânicos irão afetar a temperatura, o pH, a alcalinidade, a cor e 
abrasividade das águas cinzas de acordo com os tipos de produtos químicos usados em cada ambiente 
doméstico. Nutrientes importantes para crescimento vegetal, como nitrogênio e potássio são 
encontrados exclusivamente em efluentes de origem doméstico, advindos de produtos de higiene 
pessoal, porém, a concentração de compostos originados por esses nutrientes, como o nitrato e o",886
chunk_00362,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,27,27,2,"abrasividade das águas cinzas de acordo com os tipos de produtos químicos usados em cada ambiente 
doméstico. Nutrientes importantes para crescimento vegetal, como nitrogênio e potássio são 
encontrados exclusivamente em efluentes de origem doméstico, advindos de produtos de higiene 
pessoal, porém, a concentração de compostos originados por esses nutrientes, como o nitrato e o",106
chunk_00363,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,28,28,1,"Aproveitamento de águas pluviais e reúso de águas cinzas em edificações 
fosfato, é prejudicial à saúde de humanos. A exposição ao nitrato, por exemplo, provoca a meta-
hemoglobina, uma doença respiratória fatal para bebês. 
Compostos sintéticos, cada vez mais utilizados na fabricação de produtos de limpeza e higiene 
também geram riscos à saúde, por serem acumulativos no corpo e no meio ambiente. Quando atingem 
concentrações tóxicas podem provocar doenças como o câncer. Outro risco também atrelado a eles é 
a eutrofização de corpos hídricos, quando lançados ao meio ambiente. Sais compostos por sódio, 
cálcio e magnésio acumulam-se nos solos e afetam sua permeabilidade, causando a degradação da 
vegetação. 
Os patógenos geralmente encontrados em águas cinzas brutas, são potencialmente nocivos à saúde 
humana. Dentre eles verifica-se a presença de coliformes fecais. A bactéria indicada para controle de 
qualidade é a Escherichia coli (Figura 1a), uma espécie do grupo de coliformes termotolerantes que 
funcionam como indicadores, fornecendo informações importantes acerca da medida eficaz de 
desinfecção. Essas bactérias cujo habitat exclusivo é o intestino de humanos e de animais 
homeotérmicos, onde ocorrem em densidades elevadas, podem provocar doenças graves, como 
diarreias agudas, em caso de concentrações acima do tolerável. Outras bactérias podem também estar 
presentes, quando em situações de enfermidades ou presença de animais domésticos, como 
Staphylococcus (Figura 1c), Clostridium (Figura 1d), Bacillus (Figura 1e), e também a Salmonella 
typhi (Figura b) causadora da febre tifoide, que pode ser eliminada de forma intermitente por até 3 
meses após o início da doença. Patógenos oportunistas como Pseudomonas aeruginosa e Legionella 
pneumophilia. Pode ocorrer também a presença de ovos e larvas de Ancylostoma sp. (Figura 1f) 
parasitas que pertencem a classe dos nematódeos. A urina presente nas águas cinzas também pode 
contribuir com alguns patógenos, dentre eles estão o Schistosoma haematobium, a S. typhi e a 
Leptospira. 
A fisiologia dos microrganismos, como por exemplo, a Leptospira interrogans, é influenciada pelo 
pH e alcalinidade da água. Essa bactéria, que provoca a leptospirose, desenvolve-se em águas 
alcalinas ou com pH neutro, e que pode ser contraída pelo simples contato pele-mucosa. O 
conhecimento dos níveis desses patógenos é de suma importância para evitar possíveis riscos à saúde, 
pois embora os usos finais destinados não sejam para consumo humano, em altas concentrações 
determinados microrganismos podem contaminar o usuário pelo seu contato direto com mucosas 
como olhos, boca e nariz, se houver a formação de aerossóis, o que deve ser evitado na irrigação 
pressurizada, chafarizes, lavadoras de alta pressão entre outros.",851
chunk_00365,09_adasa_reuso_aguas_cinzas.pdf,Aproveitamento de Águas Pluviais e Reúso de Águas Cinzas,ADASA,manual_tecnico,agua_reuso,2025,vigente,manual técnico,reúso de águas cinzas e aproveitamento de águas pluviais,29,29,1,"Padrões de qualidade, critérios de instalação e manutenção 
 
Figura 1: Fotos gram-negativas de E. coli (a), S. typhi (b), Staphylococcus (c), Clostridium (d), 
Bacillus (e) e ovo de Ancylostoma duodenale (f) encontrados em água cinza bruta. 
(a) 
(b) 
 
 
(c) 
(d) 
 
 
(e) 
(f) 
 
 
Fonte: 
 
3.3. Classificação de usos não potáveis de água 
Baseando-se na qualidade para assegurar diversos usos e atender as necessidades da comunidade, a 
Resolução nº 20/1986 do Conselho Nacional do Meio Ambiente estabeleceu classificações para águas 
doces, salobras e salinas, porém existe uma lacuna no que se diz respeito a usos não potáveis em 
edificações. Já a Norma ABNT NBR 15527, estabelece padrões de qualidade da água não potável 
“para usos mais restritivos” ABNT (2007, p.4) esses padrões devem ser definidos pelo usuário 
responsável, de acordo com a utilização prevista, porém a Norma apresenta uma fragilidade não 
especificando quais são esses usos mais restritivos, o que pode gerar desacordos e desentendimentos",333
